IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,FLOW_DURATION_MILLISECONDS,OUT_PKTS,OUT_BYTES,IN_PKTS,IN_BYTES,L7_PROTO,TCP_FLAGS,Attack
192.168.1.13,9993,185.152.67.145,9993,17,0,4,300,0,0,BitTorrent,0,Benign
192.168.1.15,44494,222.199.191.38,443,6,13,6,432,4,306,TLS,24,Benign
192.168.1.15,49474,120.238.86.250,10006,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,9993,185.152.67.145,9993,17,0,4,426,0,0,BitTorrent,0,Benign
192.168.1.13,59418,13.231.211.201,443,6,140,4,258,2,138,TLS,29,Benign
192.168.1.253,443,192.168.1.13,57924,6,1,1,60,1,60,TLS,16,Benign
102.16.193.21,19774,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,5353,224.0.0.251,5353,17,771,12,2742,0,0,MDNS,0,Benign
83.136.128.182,15712,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
48.212.209.207,50218,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
138.235.179.245,43087,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,41480,36.150.27.109,10021,6,46,12,1218,8,544,Unknown,26,Benign
47.54.25.164,46956,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
186.25.93.169,46158,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
25.132.125.145,1876,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
36.150.27.109,10007,192.168.1.15,33072,6,28,4,264,6,402,Unknown,21,Benign
192.168.1.15,49596,183.236.51.229,10013,6,80,12,1218,8,544,Unknown,26,Benign
192.168.1.15,5353,224.0.0.251,5353,17,0,2,652,0,0,MDNS,0,Benign
192.168.1.15,49870,120.238.86.250,11002,6,0,2,148,0,0,Unknown,2,Benign
26.99.179.130,1774,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,42740,122.205.109.38,443,6,18,8,3428,4,1240,TLS,24,Benign
192.168.1.13,57931,192.168.1.253,443,6,1352,49,12422,82,112954,TLS,24,Benign
173.169.213.255,30387,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,58658,13.231.211.201,443,6,335,11,2956,10,6938,TLS.Alibaba,30,Benign
123.76.6.169,56626,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
221.236.42.232,18308,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,58850,13.231.211.201,443,6,0,1,1514,0,0,TLS,0,Benign
102.220.22.78,5975,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,80,69.241.187.40,58193,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,6491,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
169.27.220.182,56738,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,51584,120.238.86.250,10012,6,0,2,148,0,0,Unknown,2,Benign
204.120.235.34,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
59.70.9.82,22997,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.14,33128,91.189.91.49,80,6,886,6,492,4,461,HTTP,27,Benign
fe80::61d9:409b:5a46:eec1,36171,ff02::c,3702,17,0,2,1338,0,0,WSD,0,Benign
233.60.198.45,9109,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,59059,13.231.211.201,443,6,0,1,60,0,0,TLS,0,Benign
0.0.0.0,0,224.0.0.1,0,2,0,2,120,0,0,IGMP,0,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,2,360,0,0,BitTorrent,0,Benign
55.68.59.241,9876,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
22.128.222.250,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
29.27.40.6,37132,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
232.164.41.29,60661,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
40.83.228.71,58121,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,63571,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,80,182.85.26.153,6447,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,80,55.166.160.227,11029,6,0,1,60,0,0,HTTP,0,tcp
179.194.137.170,21141,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
218.204.238.59,10012,192.168.1.15,60136,6,45,4,264,6,402,Unknown,21,Benign
230.242.197.119,40609,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,21735,192.168.1.13,80,6,363,2,120,0,0,HTTP,2,udp
36.150.27.109,30019,192.168.1.15,47832,6,31,4,264,6,402,Unknown,21,Benign
18.26.170.203,48079,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,59718,204.80.128.1,443,6,579,2,563,2,120,TLS,24,Benign
192.168.1.13,61207,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,58550,13.231.211.201,443,6,98,4,258,2,138,TLS,29,Benign
192.168.1.15,48400,218.204.238.59,10032,6,106,12,1218,8,544,Unknown,26,Benign
55.25.21.125,22229,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
138.117.9.241,56843,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
242.241.186.240,54409,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,59118,183.236.51.229,10042,6,72,12,1218,8,544,Unknown,26,Benign
192.168.1.13,57635,13.231.211.201,443,6,1755,21,6362,22,9594,TLS.Alibaba,31,Benign
192.168.1.15,58574,192.168.1.253,443,6,180,4,1645,2,2001,TLS,24,Benign
83.84.103.125,49858,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,20364,192.168.1.13,80,6,1571,3,180,0,0,HTTP,2,tcp
182.61.200.56,443,192.168.1.15,59320,6,0,2,120,2,114,TLS,16,Benign
244.201.11.179,60926,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,52132,202.196.64.1,53,17,2,2,170,2,828,DNS.Mozilla,0,Benign
119.45.215.191,7000,192.168.1.115,42070,6,84,2,166,2,166,TLS,24,Benign
221.90.71.68,47763,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58916,13.231.211.201,443,6,580,5,2612,4,427,TLS,24,Benign
137.241.220.143,9670,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,16801,192.168.1.13,80,6,738,2,120,0,0,HTTP,2,tcp
192.168.1.13,57621,13.231.211.201,443,6,95,4,258,2,138,TLS,29,Benign
192.168.1.14,46916,34.237.73.95,443,6,255,2,373,1,330,TLS,24,Benign
192.168.1.13,8529,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
145.26.122.241,35943,192.168.1.13,80,6,6,1,60,1,60,HTTP,4,tcp
192.168.1.13,58001,13.231.211.201,443,6,101,4,258,3,198,TLS,29,Benign
253.36.82.116,35438,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,54316,36.150.27.109,10018,6,47,12,1218,8,544,Unknown,26,Benign
192.168.1.13,31357,192.168.1.13,80,6,737,3,180,0,0,HTTP,2,tcp
192.168.1.13,57389,192.168.1.13,80,6,6599,19,1140,0,0,HTTP,2,udp
192.168.1.15,48700,120.238.86.250,10002,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,53666,122.205.109.36,443,6,885,992,76290,566,627320,TLS,26,Benign
192.168.1.13,58734,13.231.211.201,443,6,1115,11,2996,13,6912,TLS.Alibaba,26,Benign
192.168.1.15,44388,222.199.191.38,443,6,37,10,684,8,480,TLS,29,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,GoogleCloud,0,Benign
227.76.185.222,53251,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,59193,13.231.211.201,443,6,98,1,60,1,66,TLS,16,Benign
81.27.212.162,57582,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
36.150.27.109,10018,192.168.1.15,34876,6,24,4,264,6,402,Unknown,21,Benign
192.168.1.13,58134,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
169.68.103.230,20477,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,26320,192.168.1.13,80,6,396,2,120,0,0,HTTP,2,udp
192.168.1.15,53108,218.204.238.59,10012,6,87,12,1218,8,544,Unknown,26,Benign
172.62.9.248,47542,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
60.193.164.7,46951,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,54680,36.150.27.109,10014,6,50,12,1218,8,544,Unknown,26,Benign
36.150.27.109,10007,192.168.1.15,54548,6,37,4,264,6,402,Unknown,21,Benign
253.109.169.55,29367,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.115,42070,119.45.215.191,7000,6,41,3,265,4,331,TLS,24,Benign
241.253.65.193,55515,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
185.29.60.139,62817,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
234.171.229.222,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,10306,192.168.1.13,80,6,2952,6,360,0,0,HTTP,2,tcp
192.168.1.15,39846,36.150.27.109,10009,6,55,12,1218,8,544,Unknown,26,Benign
125.140.34.72,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,12589,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,4526,192.168.1.13,80,6,376,2,120,0,0,HTTP,2,udp
192.168.1.115,42070,119.45.215.191,7000,6,83,2,166,2,166,TLS,24,Benign
85.240.155.29,38838,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
133.219.109.182,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
198.177.55.80,2159,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
62.0.255.245,27925,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,57374,192.168.1.253,443,6,15,2,812,1,1396,TLS,24,Benign
9.239.62.36,48342,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
2.6.193.89,46678,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,64097,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.15,60162,36.150.27.109,30019,6,62,12,1218,8,544,Unknown,26,Benign
192.168.1.13,16448,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,62175,79.127.159.187,9993,17,1,4,300,0,0,Unknown,0,Benign
192.168.1.13,59127,13.231.211.201,443,6,580,14,4629,14,7781,TLS.Alibaba,26,Benign
42.226.63.171,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
241.92.139.179,40903,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
140.178.104.233,47873,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
218.204.238.59,10033,192.168.1.15,40752,6,44,4,264,6,402,Unknown,21,Benign
15.103.239.179,16540,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
164.244.248.1,49962,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,44858,182.61.200.108,443,6,74,40,9438,22,14524,TLS,26,Benign
201.235.222.99,37554,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,1299,192.168.1.13,80,6,1120,3,180,0,0,HTTP,2,udp
192.168.1.15,55012,120.238.86.250,10043,6,0,2,148,0,0,Unknown,2,Benign
175.182.244.166,30469,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.115,0,239.255.255.250,0,2,0,2,120,0,0,IGMP,0,Benign
192.168.1.13,26858,192.168.1.13,80,6,1775,4,240,0,0,HTTP,2,udp
192.168.1.253,443,192.168.1.13,57950,6,0,1,60,1,60,TLS,16,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
192.168.1.15,58356,122.205.109.36,443,6,202,426,27474,220,288502,TLS,24,Benign
192.168.1.15,54482,120.238.86.250,10012,6,0,2,148,0,0,Unknown,2,Benign
29.139.169.235,829,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,59346,120.238.86.250,10022,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,9094,192.168.1.13,80,6,5503,18,1080,0,0,HTTP,2,udp
23.131.60.113,25857,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
109.145.212.194,22404,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
183.236.51.229,11004,192.168.1.15,46870,6,40,4,264,6,402,Unknown,21,Benign
199.135.83.26,36385,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,123,119.28.206.193,123,17,57,2,180,2,180,NTP,0,Benign
82.18.207.164,38103,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
128.49.128.67,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
13.231.211.201,443,192.168.1.13,58332,6,107,4,355,3,198,TLS,29,Benign
192.168.1.15,58550,192.168.1.253,443,6,909,8,3130,6,2627,TLS,26,Benign
139.177.27.179,11083,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,52316,36.150.27.109,10009,6,53,12,1218,8,544,Unknown,26,Benign
167.20.179.163,43854,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,123,108.59.2.24,123,17,264,2,180,2,180,NTP,0,Benign
119.45.215.191,7000,192.168.1.115,42070,6,88,2,166,2,166,TLS,24,Benign
123.179.129.205,38358,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,58542,13.231.211.201,443,6,548,15,4011,15,8987,TLS.Alibaba,26,Benign
182.54.6.179,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
246.89.97.59,9612,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,14048,192.168.1.13,80,6,700,2,120,0,0,HTTP,2,tcp
192.168.1.13,41782,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.115,22,192.168.1.13,57424,6,2373,320,52552,173,13020,SSH,24,Benign
192.168.1.15,60850,120.238.86.250,10040,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,58974,13.231.211.201,443,6,446,9,1597,8,5789,TLS.Alibaba,26,Benign
55.187.145.179,32377,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,2443,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59614,13.231.211.201,443,6,0,1,1514,0,0,TLS,0,Benign
91.148.163.145,8972,192.168.1.13,80,6,2,1,60,1,60,HTTP,4,tcp
192.168.1.15,57936,36.150.27.109,10019,6,49,12,1218,8,544,Unknown,26,Benign
192.168.1.13,59410,159.27.247.0,443,6,137,8,2034,8,4640,TLS,26,Benign
192.168.1.15,33378,36.150.27.109,10045,6,290,18,1620,12,808,Unknown,31,Benign
21.254.241.21,28698,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,7858,192.168.1.13,80,6,5503,18,1080,0,0,HTTP,2,tcp
192.168.1.13,80,139.239.248.62,29148,6,0,1,60,0,0,HTTP,0,udp
118.220.170.9,41401,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,17968,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
239.80.130.254,48029,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58824,13.231.211.201,443,6,757,17,7781,14,2724,TLS.Alibaba,26,Benign
192.168.1.13,4158,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,57424,36.150.27.109,10015,6,47,12,1218,8,544,Unknown,26,Benign
192.168.1.13,26606,192.168.1.13,80,6,5539,18,1080,0,0,HTTP,2,tcp
192.168.1.15,42730,122.205.109.38,443,6,11,4,500,4,240,TLS,24,Benign
192.168.1.13,56555,192.168.1.13,80,6,648,3,180,0,0,HTTP,2,udp
97.25.88.23,17283,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
145.125.246.54,58916,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
1.89.197.99,31130,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
58.163.253.54,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
144.42.208.136,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.13,11608,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
fe80::d494:5514:6744:731a,5353,ff02::fb,5353,17,772,12,2982,0,0,MDNS,0,Benign
112.69.152.230,11686,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58544,13.231.211.201,443,6,548,15,5408,11,3518,TLS.Alibaba,26,Benign
192.168.1.13,59121,13.231.211.201,443,6,100,1,60,1,66,TLS,16,Benign
192.168.1.13,4448,192.168.1.13,80,6,5853,19,1140,0,0,HTTP,2,udp
255.213.40.207,64977,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
228.160.69.209,14661,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59199,13.231.211.201,443,6,95,1,60,1,66,TLS,16,Benign
192.168.1.13,58051,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
156.241.25.60,12907,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
63.47.46.137,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
60.93.160.15,53910,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
138.84.54.254,31175,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,63630,192.168.1.13,80,6,1882,6,360,0,0,HTTP,2,tcp
192.168.1.13,35159,192.168.1.13,80,6,2403,7,420,0,0,HTTP,2,udp
192.168.1.13,33920,192.168.1.13,80,6,718,2,120,0,0,HTTP,2,tcp
192.168.1.253,443,192.168.1.13,57800,6,0,1,60,1,60,TLS,16,Benign
192.168.1.13,47066,192.168.1.13,80,6,2522,7,420,0,0,HTTP,2,udp
192.168.1.15,33374,222.199.191.36,443,6,21,78,6694,42,46472,TLS,24,Benign
192.168.1.15,42822,218.204.238.59,10040,6,365,18,1620,12,808,Unknown,31,Benign
135.190.6.220,21580,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,33250,192.168.1.1,80,6,13,30,2984,16,9614,HTTP,31,Benign
125.241.214.179,1857,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,24012,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.14,46916,34.237.73.95,443,6,258,2,373,1,326,TLS,24,Benign
192.168.1.13,52323,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,58780,13.231.211.201,443,6,1268,12,2087,13,4040,TLS,29,Benign
157.187.207.214,27256,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.115,22,192.168.1.13,58011,6,1206,105,24010,64,5944,SSH,24,Benign
148.244.91.236,18497,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,48058,36.150.27.109,10019,6,60,12,1218,8,544,Unknown,26,Benign
192.168.1.13,42227,192.168.1.13,80,6,5849,18,1080,0,0,HTTP,2,tcp
183.236.51.229,10022,192.168.1.15,33548,6,38,4,264,6,402,Unknown,21,Benign
98.122.65.67,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,58802,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
80.213.2.54,48915,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
83.40.54.169,7130,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
238.190.129.27,62051,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
156.70.97.254,53174,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
34.28.233.54,7288,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,24170,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.15,41426,122.205.109.36,443,6,11,2,114,2,120,TLS,16,Benign
192.168.1.13,24170,35.208.212.194,21007,17,0,2,360,0,0,GoogleCloud,0,Benign
192.168.1.13,80,164.177.240.21,465,6,0,1,60,0,0,SMTPS,0,udp
192.168.1.13,57818,13.231.211.201,443,6,1347,19,4260,26,19606,TLS.Alibaba,26,Benign
235.196.125.198,54314,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,58234,34.107.243.93,443,6,47,2,132,2,132,TLS,16,Benign
22.126.184.46,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.15,51496,182.61.200.239,443,6,607,42,18360,26,4282,TLS,24,Benign
202.174.49.253,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.13,14932,192.168.1.13,80,6,349,2,120,0,0,HTTP,2,udp
192.168.1.15,38186,36.150.27.109,30019,6,53,12,1218,8,544,Unknown,26,Benign
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
116.145.90.217,32718,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,42560,192.168.1.13,80,6,416,2,120,0,0,HTTP,2,udp
63.49.94.42,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
147.164.178.104,5539,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,8808,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,60506,218.204.238.59,10005,6,93,12,1218,8,544,Unknown,26,Benign
fe80::d494:5514:6744:731a,0,ff02::c,0,58,0,2,172,0,0,ICMPV6,0,Benign
13.231.211.201,443,192.168.1.13,59717,6,98,3,198,3,198,TLS,29,Benign
22.123.227.112,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,57428,13.231.211.201,443,6,95,1,60,1,66,TLS,16,Benign
192.168.1.13,58840,13.231.211.201,443,6,0,1,1514,0,0,TLS,0,Benign
192.168.1.13,64097,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,46735,192.168.1.13,80,6,708,3,180,0,0,HTTP,2,tcp
192.168.1.15,40156,120.238.86.250,10027,6,0,2,148,0,0,Unknown,2,Benign
62.68.255.78,51006,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
169.60.93.25,49724,192.168.1.13,80,6,0,1,60,1,60,HTTP,4,tcp
192.168.1.13,58133,13.231.211.201,443,6,636,17,4808,18,10538,TLS.Alibaba,26,Benign
192.168.1.15,55432,120.238.86.250,11002,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,33812,120.238.86.250,10028,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,11647,192.168.1.13,80,6,1077,3,180,0,0,HTTP,2,udp
192.168.1.13,62175,185.152.67.145,9993,17,0,3,225,0,0,BitTorrent,0,Benign
192.168.1.15,60596,120.238.86.250,10033,6,0,2,148,0,0,Unknown,2,Benign
222.33.235.229,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
21.135.84.124,44611,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
48.104.76.243,60040,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
228.241.137.179,4310,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
254.143.117.179,31336,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
242.254.112.227,20875,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
36.150.27.109,30019,192.168.1.15,51306,6,23,4,264,6,402,Unknown,21,Benign
122.81.227.164,12757,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
78.241.97.104,17135,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,2522,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.115,22,192.168.1.13,57424,6,1248,179,35796,102,8224,SSH,24,Benign
192.168.1.15,41008,36.150.27.109,10018,6,57,12,1218,8,544,Unknown,26,Benign
164.194.26.48,15227,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,59636,120.238.86.250,11003,6,0,2,148,0,0,Unknown,2,Benign
55.213.137.164,16505,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
117.78.137.235,24869,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
60.76.55.90,7186,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,62175,185.152.67.145,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.253,443,192.168.1.15,58578,6,0,1,60,1,54,TLS,16,Benign
34.104.108.82,29420,192.168.1.13,80,6,5,1,60,1,60,HTTP,4,udp
125.214.91.248,7954,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,48942,120.238.86.250,11004,6,0,2,148,0,0,Unknown,2,Benign
183.236.51.229,10010,192.168.1.15,56480,6,35,4,264,6,402,Unknown,21,Benign
192.168.1.13,59049,13.231.211.201,443,6,182,2,264,2,877,TLS,24,Benign
192.168.1.13,45744,84.17.53.155,9993,17,896,18,4725,0,0,Unknown,0,Benign
192.168.1.115,42070,119.45.215.191,7000,6,42,4,331,3,265,TLS,24,Benign
192.168.1.13,30917,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.15,49176,34.149.100.209,443,6,118,10,792,8,528,TLS,29,Benign
163.102.131.60,61521,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
222.102.157.241,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
179.163.148.228,63357,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,47292,120.238.86.250,10048,6,1,2,148,0,0,Unknown,2,Benign
28.254.119.60,32052,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.253,443,192.168.1.13,57814,6,1,1,60,1,60,TLS,16,Benign
78.1.255.67,2713,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,59472,13.231.211.201,443,6,3869,98,15187,126,137023,TLS.Alibaba,26,Benign
179.4.139.156,32932,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,58650,218.204.238.59,10041,6,87,12,1218,8,544,Unknown,26,Benign
